Iteration	MSE
81809	0.003227
81810	0.003227
81811	0.003227
81812	0.003227
81813	0.003227
81814	0.003227
81815	0.003227
81816	0.003227
81817	0.003227
81818	0.003227
81819	0.003227
81820	0.003227
81821	0.003227
81822	0.003227
81823	0.003227
81824	0.003227
81825	0.003227
81826	0.003227
81827	0.003227
81828	0.003227
81829	0.003227
81830	0.003227
81831	0.003227
81832	0.003227
81833	0.003227
81834	0.003227
81835	0.003227
81836	0.003227
81837	0.003227
81838	0.003227
81839	0.003227
81840	0.003227
81841	0.003227
81842	0.003227
81843	0.003227
81844	0.003227
81845	0.003227
81846	0.003227
81847	0.003227
81848	0.003227
81849	0.003227
81850	0.003227
81851	0.003227
81852	0.003227
81853	0.003227
81854	0.003227
81855	0.003227
81856	0.003227
81857	0.003227
81858	0.003227
81859	0.003227
81860	0.003227
81861	0.003227
81862	0.003227
81863	0.003227
81864	0.003227
81865	0.003227
81866	0.003227
81867	0.003227
81868	0.003227
81869	0.003227
81870	0.003227
81871	0.003227
81872	0.003227
81873	0.003227
81874	0.003227
81875	0.003227
81876	0.003227
81877	0.003227
81878	0.003227
81879	0.003227
81880	0.003227
81881	0.003227
81882	0.003227
81883	0.003227
81884	0.003226
81885	0.003226
81886	0.003226
81887	0.003226
81888	0.003226
81889	0.003226
81890	0.003226
81891	0.003226
81892	0.003226
81893	0.003226
81894	0.003226
81895	0.003226
81896	0.003226
81897	0.003226
81898	0.003226
81899	0.003226
81900	0.003226
81901	0.003226
81902	0.003226
81903	0.003226
81904	0.003226
81905	0.003226
81906	0.003226
81907	0.003226
81908	0.003226
81909	0.003226
81910	0.003226
81911	0.003226
81912	0.003226
81913	0.003226
81914	0.003226
81915	0.003226
81916	0.003226
81917	0.003226
81918	0.003226
81919	0.003226
81920	0.003226
81921	0.003226
81922	0.003226
81923	0.003226
81924	0.003226
81925	0.003226
81926	0.003226
81927	0.003226
81928	0.003226
81929	0.003226
81930	0.003226
81931	0.003226
81932	0.003226
81933	0.003226
81934	0.003226
81935	0.003226
81936	0.003226
81937	0.003226
81938	0.003226
81939	0.003226
81940	0.003226
81941	0.003226
81942	0.003226
81943	0.003226
81944	0.003226
81945	0.003226
81946	0.003226
81947	0.003226
81948	0.003226
81949	0.003226
81950	0.003226
81951	0.003226
81952	0.003226
81953	0.003226
81954	0.003226
81955	0.003226
81956	0.003226
81957	0.003226
81958	0.003226
81959	0.003226
81960	0.003226
81961	0.003226
81962	0.003226
81963	0.003226
81964	0.003226
81965	0.003226
81966	0.003226
81967	0.003226
81968	0.003226
81969	0.003226
81970	0.003226
81971	0.003226
81972	0.003226
81973	0.003226
81974	0.003226
81975	0.003226
81976	0.003226
81977	0.003226
81978	0.003226
81979	0.003226
81980	0.003226
81981	0.003226
81982	0.003226
81983	0.003226
81984	0.003226
81985	0.003226
81986	0.003226
81987	0.003226
81988	0.003226
81989	0.003226
81990	0.003226
81991	0.003226
81992	0.003226
81993	0.003226
81994	0.003226
81995	0.003226
81996	0.003226
81997	0.003226
81998	0.003226
81999	0.003226
82000	0.003226
82001	0.003226
82002	0.003226
82003	0.003226
82004	0.003226
82005	0.003226
82006	0.003226
82007	0.003226
82008	0.003226
82009	0.003226
82010	0.003226
82011	0.003226
82012	0.003226
82013	0.003226
82014	0.003226
82015	0.003226
82016	0.003226
82017	0.003226
82018	0.003226
82019	0.003226
82020	0.003226
82021	0.003226
82022	0.003226
82023	0.003226
82024	0.003226
82025	0.003226
82026	0.003226
82027	0.003226
82028	0.003226
82029	0.003226
82030	0.003226
82031	0.003226
82032	0.003226
82033	0.003226
82034	0.003226
82035	0.003226
82036	0.003226
82037	0.003226
82038	0.003226
82039	0.003226
82040	0.003226
82041	0.003226
82042	0.003226
82043	0.003226
82044	0.003226
82045	0.003226
82046	0.003226
82047	0.003226
82048	0.003226
82049	0.003226
82050	0.003226
82051	0.003226
82052	0.003226
82053	0.003226
82054	0.003226
82055	0.003226
82056	0.003226
82057	0.003226
82058	0.003226
82059	0.003226
82060	0.003226
82061	0.003226
82062	0.003226
82063	0.003226
82064	0.003226
82065	0.003226
82066	0.003226
82067	0.003226
82068	0.003226
82069	0.003226
82070	0.003226
82071	0.003226
82072	0.003226
82073	0.003226
82074	0.003226
82075	0.003226
82076	0.003226
82077	0.003226
82078	0.003226
82079	0.003226
82080	0.003226
82081	0.003226
82082	0.003226
82083	0.003226
82084	0.003226
82085	0.003226
82086	0.003226
82087	0.003226
82088	0.003226
82089	0.003226
82090	0.003226
82091	0.003226
82092	0.003226
82093	0.003226
82094	0.003226
82095	0.003226
82096	0.003226
82097	0.003226
82098	0.003226
82099	0.003226
82100	0.003226
82101	0.003226
82102	0.003226
82103	0.003226
82104	0.003226
82105	0.003226
82106	0.003226
82107	0.003226
82108	0.003226
82109	0.003226
82110	0.003226
82111	0.003226
82112	0.003226
82113	0.003226
82114	0.003226
82115	0.003226
82116	0.003226
82117	0.003226
82118	0.003226
82119	0.003226
82120	0.003226
82121	0.003226
82122	0.003226
82123	0.003226
82124	0.003226
82125	0.003226
82126	0.003226
82127	0.003226
82128	0.003226
82129	0.003226
82130	0.003225
82131	0.003225
82132	0.003225
82133	0.003225
82134	0.003225
82135	0.003225
82136	0.003225
82137	0.003225
82138	0.003225
82139	0.003225
82140	0.003225
82141	0.003225
82142	0.003225
82143	0.003225
82144	0.003225
82145	0.003225
82146	0.003225
82147	0.003225
82148	0.003225
82149	0.003225
82150	0.003225
82151	0.003225
82152	0.003225
82153	0.003225
82154	0.003225
82155	0.003225
82156	0.003225
82157	0.003225
82158	0.003225
82159	0.003225
82160	0.003225
82161	0.003225
82162	0.003225
82163	0.003225
82164	0.003225
82165	0.003225
82166	0.003225
82167	0.003225
82168	0.003225
82169	0.003225
82170	0.003225
82171	0.003225
82172	0.003225
82173	0.003225
82174	0.003225
82175	0.003225
82176	0.003225
82177	0.003225
82178	0.003225
82179	0.003225
82180	0.003225
82181	0.003225
82182	0.003225
82183	0.003225
82184	0.003225
82185	0.003225
82186	0.003225
82187	0.003225
82188	0.003225
82189	0.003225
82190	0.003225
82191	0.003225
82192	0.003225
82193	0.003225
82194	0.003225
82195	0.003225
82196	0.003225
82197	0.003225
82198	0.003225
82199	0.003225
82200	0.003225
82201	0.003225
82202	0.003225
82203	0.003225
82204	0.003225
82205	0.003225
82206	0.003225
82207	0.003225
82208	0.003225
82209	0.003225
82210	0.003225
82211	0.003225
82212	0.003225
82213	0.003225
82214	0.003225
82215	0.003225
82216	0.003225
82217	0.003225
82218	0.003225
82219	0.003225
82220	0.003225
82221	0.003225
82222	0.003225
82223	0.003225
82224	0.003225
82225	0.003225
82226	0.003225
82227	0.003225
82228	0.003225
82229	0.003225
82230	0.003225
82231	0.003225
82232	0.003225
82233	0.003225
82234	0.003225
82235	0.003225
82236	0.003225
82237	0.003225
82238	0.003225
82239	0.003225
82240	0.003225
82241	0.003225
82242	0.003225
82243	0.003225
82244	0.003225
82245	0.003225
82246	0.003225
82247	0.003225
82248	0.003225
82249	0.003225
82250	0.003225
82251	0.003225
82252	0.003225
82253	0.003225
82254	0.003225
82255	0.003225
82256	0.003225
82257	0.003225
82258	0.003225
82259	0.003225
82260	0.003225
82261	0.003225
82262	0.003225
82263	0.003225
82264	0.003225
82265	0.003225
82266	0.003225
82267	0.003225
82268	0.003225
82269	0.003225
82270	0.003225
82271	0.003225
82272	0.003225
82273	0.003225
82274	0.003225
82275	0.003225
82276	0.003225
82277	0.003225
82278	0.003225
82279	0.003225
82280	0.003225
82281	0.003225
82282	0.003225
82283	0.003225
82284	0.003225
82285	0.003225
82286	0.003225
82287	0.003225
82288	0.003225
82289	0.003225
82290	0.003225
82291	0.003225
82292	0.003225
82293	0.003225
82294	0.003225
82295	0.003225
82296	0.003225
82297	0.003225
82298	0.003225
82299	0.003225
82300	0.003225
82301	0.003225
82302	0.003225
82303	0.003225
82304	0.003225
82305	0.003225
82306	0.003225
82307	0.003225
82308	0.003225
82309	0.003225
82310	0.003225
82311	0.003225
82312	0.003225
82313	0.003225
82314	0.003225
82315	0.003225
82316	0.003225
82317	0.003225
82318	0.003225
82319	0.003225
82320	0.003225
82321	0.003225
82322	0.003225
82323	0.003225
82324	0.003225
82325	0.003225
82326	0.003225
82327	0.003225
82328	0.003225
82329	0.003225
82330	0.003225
82331	0.003225
82332	0.003225
82333	0.003225
82334	0.003225
82335	0.003225
82336	0.003225
82337	0.003225
82338	0.003225
82339	0.003225
82340	0.003225
82341	0.003225
82342	0.003225
82343	0.003225
82344	0.003225
82345	0.003225
82346	0.003225
82347	0.003225
82348	0.003225
82349	0.003225
82350	0.003225
82351	0.003225
82352	0.003225
82353	0.003225
82354	0.003225
82355	0.003225
82356	0.003225
82357	0.003225
82358	0.003225
82359	0.003225
82360	0.003225
82361	0.003225
82362	0.003225
82363	0.003225
82364	0.003225
82365	0.003225
82366	0.003225
82367	0.003225
82368	0.003225
82369	0.003225
82370	0.003225
82371	0.003225
82372	0.003225
82373	0.003225
82374	0.003225
82375	0.003225
82376	0.003225
82377	0.003224
82378	0.003224
82379	0.003224
82380	0.003224
82381	0.003224
82382	0.003224
82383	0.003224
82384	0.003224
82385	0.003224
82386	0.003224
82387	0.003224
82388	0.003224
82389	0.003224
82390	0.003224
82391	0.003224
82392	0.003224
82393	0.003224
82394	0.003224
82395	0.003224
82396	0.003224
82397	0.003224
82398	0.003224
82399	0.003224
82400	0.003224
82401	0.003224
82402	0.003224
82403	0.003224
82404	0.003224
82405	0.003224
82406	0.003224
82407	0.003224
82408	0.003224
82409	0.003224
82410	0.003224
82411	0.003224
82412	0.003224
82413	0.003224
82414	0.003224
82415	0.003224
82416	0.003224
82417	0.003224
82418	0.003224
82419	0.003224
82420	0.003224
82421	0.003224
82422	0.003224
82423	0.003224
82424	0.003224
82425	0.003224
82426	0.003224
82427	0.003224
82428	0.003224
82429	0.003224
82430	0.003224
82431	0.003224
82432	0.003224
82433	0.003224
82434	0.003224
82435	0.003224
82436	0.003224
82437	0.003224
82438	0.003224
82439	0.003224
82440	0.003224
82441	0.003224
82442	0.003224
82443	0.003224
82444	0.003224
82445	0.003224
82446	0.003224
82447	0.003224
82448	0.003224
82449	0.003224
82450	0.003224
82451	0.003224
82452	0.003224
82453	0.003224
82454	0.003224
82455	0.003224
82456	0.003224
82457	0.003224
82458	0.003224
82459	0.003224
82460	0.003224
82461	0.003224
82462	0.003224
82463	0.003224
82464	0.003224
82465	0.003224
82466	0.003224
82467	0.003224
82468	0.003224
82469	0.003224
82470	0.003224
82471	0.003224
82472	0.003224
82473	0.003224
82474	0.003224
82475	0.003224
82476	0.003224
82477	0.003224
82478	0.003224
82479	0.003224
82480	0.003224
82481	0.003224
82482	0.003224
82483	0.003224
82484	0.003224
82485	0.003224
82486	0.003224
82487	0.003224
82488	0.003224
82489	0.003224
82490	0.003224
82491	0.003224
82492	0.003224
82493	0.003224
82494	0.003224
82495	0.003224
82496	0.003224
82497	0.003224
82498	0.003224
82499	0.003224
82500	0.003224
82501	0.003224
82502	0.003224
82503	0.003224
82504	0.003224
82505	0.003224
82506	0.003224
82507	0.003224
82508	0.003224
82509	0.003224
82510	0.003224
82511	0.003224
82512	0.003224
82513	0.003224
82514	0.003224
82515	0.003224
82516	0.003224
82517	0.003224
82518	0.003224
82519	0.003224
82520	0.003224
82521	0.003224
82522	0.003224
82523	0.003224
82524	0.003224
82525	0.003224
82526	0.003224
82527	0.003224
82528	0.003224
82529	0.003224
82530	0.003224
82531	0.003224
82532	0.003224
82533	0.003224
82534	0.003224
82535	0.003224
82536	0.003224
82537	0.003224
82538	0.003224
82539	0.003224
82540	0.003224
82541	0.003224
82542	0.003224
82543	0.003224
82544	0.003224
82545	0.003224
82546	0.003224
82547	0.003224
82548	0.003224
82549	0.003224
82550	0.003224
82551	0.003224
82552	0.003224
82553	0.003224
82554	0.003224
82555	0.003224
82556	0.003224
82557	0.003224
82558	0.003224
82559	0.003224
82560	0.003224
82561	0.003224
82562	0.003224
82563	0.003224
82564	0.003224
82565	0.003224
82566	0.003224
82567	0.003224
82568	0.003224
82569	0.003224
82570	0.003224
82571	0.003224
82572	0.003224
82573	0.003224
82574	0.003224
82575	0.003224
82576	0.003224
82577	0.003224
82578	0.003224
82579	0.003224
82580	0.003224
82581	0.003224
82582	0.003224
82583	0.003224
82584	0.003224
82585	0.003224
82586	0.003224
82587	0.003224
82588	0.003224
82589	0.003224
82590	0.003224
82591	0.003224
82592	0.003224
82593	0.003224
82594	0.003224
82595	0.003224
82596	0.003224
82597	0.003224
82598	0.003224
82599	0.003224
82600	0.003224
82601	0.003224
82602	0.003224
82603	0.003224
82604	0.003224
82605	0.003224
82606	0.003224
82607	0.003224
82608	0.003224
82609	0.003224
82610	0.003224
82611	0.003224
82612	0.003224
82613	0.003224
82614	0.003224
82615	0.003224
82616	0.003224
82617	0.003224
82618	0.003224
82619	0.003224
82620	0.003224
82621	0.003224
82622	0.003224
82623	0.003224
82624	0.003223
82625	0.003223
82626	0.003223
82627	0.003223
82628	0.003223
82629	0.003223
82630	0.003223
82631	0.003223
82632	0.003223
82633	0.003223
82634	0.003223
82635	0.003223
82636	0.003223
82637	0.003223
82638	0.003223
82639	0.003223
82640	0.003223
82641	0.003223
82642	0.003223
82643	0.003223
82644	0.003223
82645	0.003223
82646	0.003223
82647	0.003223
82648	0.003223
82649	0.003223
82650	0.003223
82651	0.003223
82652	0.003223
82653	0.003223
82654	0.003223
82655	0.003223
82656	0.003223
82657	0.003223
82658	0.003223
82659	0.003223
82660	0.003223
82661	0.003223
82662	0.003223
82663	0.003223
82664	0.003223
82665	0.003223
82666	0.003223
82667	0.003223
82668	0.003223
82669	0.003223
82670	0.003223
82671	0.003223
82672	0.003223
82673	0.003223
82674	0.003223
82675	0.003223
82676	0.003223
82677	0.003223
82678	0.003223
82679	0.003223
82680	0.003223
82681	0.003223
82682	0.003223
82683	0.003223
82684	0.003223
82685	0.003223
82686	0.003223
82687	0.003223
82688	0.003223
82689	0.003223
82690	0.003223
82691	0.003223
82692	0.003223
82693	0.003223
82694	0.003223
82695	0.003223
82696	0.003223
82697	0.003223
82698	0.003223
82699	0.003223
82700	0.003223
82701	0.003223
82702	0.003223
82703	0.003223
82704	0.003223
82705	0.003223
82706	0.003223
82707	0.003223
82708	0.003223
82709	0.003223
82710	0.003223
82711	0.003223
82712	0.003223
82713	0.003223
82714	0.003223
82715	0.003223
82716	0.003223
82717	0.003223
82718	0.003223
82719	0.003223
82720	0.003223
82721	0.003223
82722	0.003223
82723	0.003223
82724	0.003223
82725	0.003223
82726	0.003223
82727	0.003223
82728	0.003223
82729	0.003223
82730	0.003223
82731	0.003223
82732	0.003223
82733	0.003223
82734	0.003223
82735	0.003223
82736	0.003223
82737	0.003223
82738	0.003223
82739	0.003223
82740	0.003223
82741	0.003223
82742	0.003223
82743	0.003223
82744	0.003223
82745	0.003223
82746	0.003223
82747	0.003223
82748	0.003223
82749	0.003223
82750	0.003223
82751	0.003223
82752	0.003223
82753	0.003223
82754	0.003223
82755	0.003223
82756	0.003223
82757	0.003223
82758	0.003223
82759	0.003223
82760	0.003223
82761	0.003223
82762	0.003223
82763	0.003223
82764	0.003223
82765	0.003223
82766	0.003223
82767	0.003223
82768	0.003223
82769	0.003223
82770	0.003223
82771	0.003223
82772	0.003223
82773	0.003223
82774	0.003223
82775	0.003223
82776	0.003223
82777	0.003223
82778	0.003223
82779	0.003223
82780	0.003223
82781	0.003223
82782	0.003223
82783	0.003223
82784	0.003223
82785	0.003223
82786	0.003223
82787	0.003223
82788	0.003223
82789	0.003223
82790	0.003223
82791	0.003223
82792	0.003223
82793	0.003223
82794	0.003223
82795	0.003223
82796	0.003223
82797	0.003223
82798	0.003223
82799	0.003223
82800	0.003223
82801	0.003223
82802	0.003223
82803	0.003223
82804	0.003223
82805	0.003223
82806	0.003223
82807	0.003223
82808	0.003223
82809	0.003223
82810	0.003223
82811	0.003223
82812	0.003223
82813	0.003223
82814	0.003223
82815	0.003223
82816	0.003223
82817	0.003223
82818	0.003223
82819	0.003223
82820	0.003223
82821	0.003223
82822	0.003223
82823	0.003223
82824	0.003223
82825	0.003223
82826	0.003223
82827	0.003223
82828	0.003223
82829	0.003223
82830	0.003223
82831	0.003223
82832	0.003223
82833	0.003223
82834	0.003223
82835	0.003223
82836	0.003223
82837	0.003223
82838	0.003223
82839	0.003223
82840	0.003223
82841	0.003223
82842	0.003223
82843	0.003223
82844	0.003223
82845	0.003223
82846	0.003223
82847	0.003223
82848	0.003223
82849	0.003223
82850	0.003223
82851	0.003223
82852	0.003223
82853	0.003223
82854	0.003223
82855	0.003223
82856	0.003223
82857	0.003223
82858	0.003223
82859	0.003223
82860	0.003223
82861	0.003223
82862	0.003223
82863	0.003223
82864	0.003223
82865	0.003223
82866	0.003223
82867	0.003223
82868	0.003223
82869	0.003223
82870	0.003223
82871	0.003223
82872	0.003223
82873	0.003223
